date,product_id,customer,quantity,unit_price,payment_received
2020-05-30,118,David,15,1.73,28
2020-05-31,122,Matthew,3,1.57,7
2020-06-01,123,Elwood,20,1.9,40
2020-06-02,119,Leslie,19,1.27,26
2020-06-03,125,Bradley,18,1.58,30
2020-06-04,125,Tammy,3,1.08,5
2020-06-05,122,Ruby,5,1.08,7
2020-06-06,115,Joel,17,1.03,19
2020-06-07,120,Joyce,2,1.57,5
2020-06-08,123,Eddie,20,1.13,25
2020-06-09,117,Dana,12,1.24,17
2020-06-10,118,Deborah,8,1.28,12
2020-06-11,124,Jesus,14,1.98,30
2020-06-12,121,Carol,1,1.06,3
2020-06-13,115,Timothy,17,1.85,33
2020-06-14,124,Thomas,17,1.9,34
2020-06-15,122,Gina,9,1.85,19
2020-06-16,120,Dustin,1,1.01,3
2020-06-17,125,Harvey,17,1.38,26
2020-06-18,119,Joyce,16,1.24,22
2020-06-19,123,Simon,2,1.31,5
2020-06-20,118,Helen,18,1.14,22
2020-06-21,118,Lessie,17,1.7,31
2020-06-22,118,Thomas,9,1.9,19
2020-06-23,123,Joe,14,1.84,28
2020-06-24,117,Tony,15,1.32,22
2020-06-25,119,Flora,10,1.18,14
2020-06-26,116,Debra,1,1.89,4
2020-06-27,117,Wesley,13,1.62,23
2020-06-28,123,Jason,13,1.54,22
2020-06-29,119,Lisa,20,1.19,26
2020-06-30,123,Marina,20,1.26,27
2020-07-01,116,Robert,14,1.81,27
2020-07-02,122,Marie,3,1.42,6
2020-07-03,117,Pedro,12,1.91,25
2020-07-04,120,Jesse,14,1.16,18
2020-07-05,118,Marie,3,1.77,7
2020-07-06,121,Alicia,9,1.17,13
2020-07-07,117,Karrie,7,1.68,14
2020-07-08,117,Peter,19,1.22,25
2020-07-09,119,Debbie,4,1.21,7
2020-07-10,119,Michael,1,1.58,4
2020-07-11,122,Alyse,13,1.56,22
2020-07-12,124,Therese,7,1.97,16
2020-07-13,121,David,7,1.99,16
2020-07-14,120,Gearldine,2,1.03,4
2020-07-15,118,Jessica,4,1.18,7
2020-07-16,115,Jill,1,1.24,3
2020-07-17,123,Theodore,13,1.99,28
2020-07-18,121,Alan,4,1.8,9
2020-07-19,118,Edna,11,1.69,21
2020-07-20,118,Mildred,1,1.18,3
2020-07-21,118,Juanita,1,1.66,4
2020-07-22,124,Ruth,1,1.01,3
2020-07-23,115,John,8,1.58,15
2020-07-24,118,David,12,1.11,15
2020-07-25,115,Alene,11,1.47,18
2020-07-26,120,Joan,9,1.99,20
2020-07-27,124,Michele,2,1.58,5
2020-07-28,124,Nancy,19,1.68,34
2020-07-29,116,Ronnie,15,1.59,26
2020-07-30,117,Ann,3,1.13,5
2020-07-31,118,Erica,10,1.6,18
2020-08-01,118,Jane,14,1.85,28
2020-08-02,117,Brian,12,1.26,17
2020-08-03,122,Howard,18,1.22,24
2020-08-04,119,Nicholas,17,1.55,28
2020-08-05,115,Kristen,17,1.27,24
2020-08-06,117,Joseph,2,1.68,5
2020-08-07,117,Diane,9,1.51,16
2020-08-08,123,Richard,2,1.14,4
2020-08-09,122,Thomas,8,1.31,13
2020-08-10,118,William,12,1.13,16
2020-08-11,122,Ann,17,1.73,31
2020-08-12,123,Barbara,1,1.54,4
2020-08-13,121,Jason,4,1.25,7
2020-08-14,121,June,2,1.59,5
2020-08-15,115,Cathie,12,1.79,23
2020-08-16,119,Leola,4,1.33,7
2020-08-17,118,Connie,8,1.73,16
2020-08-18,121,Phyllis,10,1.84,20
2020-08-19,119,Kevin,18,1.8,34
2020-08-20,124,Donald,1,1.77,4
2020-08-21,125,Joseph,16,1.48,26
2020-08-22,115,Richard,11,1,13
2020-08-23,123,Eric,4,1.67,9
2020-08-24,122,Yvette,9,1.5,15
2020-08-25,117,Terrance,3,1.89,8
2020-08-26,116,Gregory,8,1.15,11
2020-08-27,117,Kathryn,4,1.24,7
2020-08-28,124,Steven,1,1.38,3
2020-08-29,119,Ricardo,14,1.55,24
2020-08-30,118,Jonathan,1,1.9,4
2020-08-31,115,Genevieve,5,1.84,11
2020-09-01,115,Brian,3,1.29,6
2020-09-02,125,Robin,11,1.76,21
2020-09-03,124,Denise,8,1.54,14
2020-09-04,120,William,17,1.14,21
2020-09-05,124,Tammy,12,1.01,14
2020-09-06,124,Karen,12,1.74,23
2020-09-07,123,Isaiah,16,1.13,20
2020-09-08,117,Christopher,7,1.75,14
2020-09-09,119,William,11,1.5,19
2020-09-10,118,Catherine,4,1.59,8
2020-09-11,115,Annette,1,1.42,3
2020-09-12,125,Tracy,17,1.17,22
2020-09-13,125,Frank,2,1.43,5
2020-09-14,115,Brian,3,1.39,6
2020-09-15,123,Shelley,13,1.73,25
2020-09-16,122,Michael,9,1.81,18
2020-09-17,115,Julia,5,1.73,11
2020-09-18,125,James,17,1.64,30
2020-09-19,123,Katelyn,20,1.6,34
2020-09-20,122,Daniel,20,1.92,40
2020-09-21,123,Rafael,7,1.54,13
2020-09-22,117,Raymond,13,1.62,23
2020-09-23,119,Rachel,7,1.18,10
2020-09-24,119,Patricia,8,1.71,16
2020-09-25,123,Christine,19,1.18,24
2020-09-26,117,Gerald,18,1.54,30
2020-09-27,123,Kathleen,20,1.19,26
2020-09-28,122,Nathaniel,20,1.49,32
2020-09-29,119,Cody,15,1.94,31
2020-09-30,121,Donna,2,1.2,4
2020-10-01,118,Melinda,14,1.91,29
2020-10-02,119,David,9,1.99,20
2020-10-03,115,John,8,1.45,14
2020-10-04,117,Katie,3,1.54,7
2020-10-05,115,Keenan,3,1.45,6
2020-10-06,120,Tamara,4,1.06,6
2020-10-07,120,Grover,17,1.26,23
2020-10-08,122,Betty,1,1.26,3
2020-10-09,118,Leland,15,1.32,22
2020-10-10,122,Dawn,10,1.75,19
2020-10-11,125,Douglas,9,1.48,15
2020-10-12,117,Yolanda,2,1.47,5
2020-10-13,118,Courtney,1,1.18,3
2020-10-14,120,Cathy,19,1.25,26
2020-10-15,117,Steven,18,1.38,27
2020-10-16,121,Floyd,7,1.91,15
2020-10-17,120,Teresa,3,1.22,6
2020-10-18,124,Mario,3,1.01,5
2020-10-19,115,Irving,12,1.68,22
2020-10-20,120,Lisa,6,1.17,9
2020-10-21,125,George,2,1.68,5
2020-10-22,116,Dorothy,9,1.96,20
2020-10-23,123,Mary,16,1.78,30
2020-10-24,122,Charles,3,1.84,8
2020-10-25,116,Linda,7,1.02,9
2020-10-26,118,Judy,6,1.35,10
2020-10-27,121,Jerome,10,1.74,19
2020-10-28,120,Florence,3,1.62,7
2020-10-29,120,Elaine,18,1.59,31
2020-10-30,115,Annie,11,1.42,18
2020-10-31,118,Antoinette,7,1.52,13
2020-11-01,122,Michael,4,1.5,8
2020-11-02,125,Kate,1,1.31,3
2020-11-03,120,David,8,1.17,11
2020-11-04,123,James,19,1.12,23
2020-11-05,118,Denny,18,1.8,34
2020-11-06,125,Marjorie,7,1.32,11
2020-11-07,123,Judith,10,1.23,14
2020-11-08,123,Richard,6,1.3,10
2020-11-09,115,Tamara,15,1.69,27
2020-11-10,121,Lorene,16,1.69,29
2020-11-11,117,Austin,1,1.6,4
2020-11-12,119,Becky,1,1.53,4
2020-11-13,120,Gary,13,1.64,23
2020-11-14,122,Michael,11,1.6,20
2020-11-15,117,Angela,18,1.12,22
2020-11-16,125,Jamie,20,1.21,26
2020-11-17,123,Marlin,5,1.09,7
2020-11-18,118,Kevin,20,1.74,37
2020-11-19,115,Jan,4,1.27,7
2020-11-20,123,Jody,12,1.5,20
2020-11-21,123,Jimmie,18,1.35,26
2020-11-22,115,Robert,3,1.99,8
2020-11-23,120,Glenda,9,1.37,14
2020-11-24,123,Charlotte,16,1.96,33
2020-11-25,116,Henrietta,14,1.57,24
2020-11-26,125,Rose,14,1.33,21
2020-11-27,123,Francisco,20,1.49,32
2020-11-28,125,James,14,1.49,23
2020-11-29,118,Michael,14,1.57,24
2020-11-30,115,Anthony,20,1.78,38
2020-12-01,119,Pamela,16,1.87,32
2020-12-02,116,William,2,1.66,5
2020-12-03,121,Emily,9,1.83,19
2020-12-04,117,David,7,1.67,14
2020-12-05,121,John,13,1.62,23
2020-12-06,116,Catherine,13,1.76,25
2020-12-07,123,Michael,18,1.01,20
2020-12-08,118,Lyle,17,1.73,31
2020-12-09,118,Jean,7,1.9,15
2020-12-10,123,Ginger,17,1.66,30
2020-12-11,117,Ethel,12,1.6,21
2020-12-12,121,Jennifer,2,1.96,6
2020-12-13,115,Michael,4,1.98,10
2020-12-14,125,Ellen,4,1.62,8
2020-12-15,125,Leona,18,1.87,36
2020-12-16,124,Brian,10,1.35,16
2020-12-17,120,Patricia,17,1.97,35
2020-12-18,116,Irving,8,1.42,13
2020-12-19,118,Tamika,16,1.32,23
2020-12-20,119,Annette,18,1.87,36
2020-12-21,121,Anthony,1,1.89,4
2020-12-22,117,Steven,9,1.72,18
2020-12-23,122,Harry,20,1.82,38
2020-12-24,115,Shelia,7,1.82,15
2020-12-25,122,Wilma,15,1.79,29
2020-12-26,120,Retha,16,1.47,26
2020-12-27,119,Lisa,8,1.3,12
2020-12-28,125,Lucy,20,1.22,26
2020-12-29,117,Matthew,14,1.15,18
2020-12-30,121,Tony,2,1.89,6
2020-12-31,116,Renita,16,1.12,20
2021-01-01,116,Nicholas,11,1.15,15
2021-01-02,124,James,15,1.3,22
2021-01-03,120,Angela,14,1.49,23
2021-01-04,122,Georgia,16,1.31,23
2021-01-05,117,Caitlin,7,1.95,16
2021-01-06,117,Carlos,19,1.99,40
2021-01-07,121,Mary,8,1.84,17
2021-01-08,119,Marvin,16,1.35,24
2021-01-09,116,Richard,6,1.01,8
2021-01-10,117,Alyce,6,1.31,10
2021-01-11,116,Donna,19,1.29,27
2021-01-12,122,Gary,15,1.05,18
2021-01-13,125,Deanna,13,1.38,20
2021-01-14,119,Fred,5,1.95,12
2021-01-15,120,Doris,4,1.43,8
2021-01-16,122,Susan,8,1.32,13
2021-01-17,124,Brigitte,17,1.64,30
2021-01-18,116,John,11,1.19,15
2021-01-19,119,Denise,19,1.42,29
2021-01-20,120,Jarvis,17,1.38,25
2021-01-21,121,Edward,7,1.11,10
2021-01-22,119,Jaime,14,1.3,20
2021-01-23,124,Gail,5,1.47,9
2021-01-24,119,Kristina,16,1.22,21
2021-01-25,124,Lynn,3,1.24,6
2021-01-26,122,Claire,4,1.45,8
2021-01-27,120,Quinton,1,1.16,3
2021-01-28,115,Brian,3,1.33,6
2021-01-29,124,Brian,4,1.92,10
2021-01-30,117,Paul,1,1.09,3
2021-01-31,119,Lisa,2,1.58,5
2021-02-01,118,Brian,5,1.96,12
2021-02-02,123,Matthew,19,1.58,32
2021-02-03,118,Lucas,10,1.06,13
2021-02-04,118,Leona,1,1.17,3
2021-02-05,115,Maria,9,1.89,19
2021-02-06,119,Albina,1,1.98,4
2021-02-07,121,Eddie,6,1.63,12
2021-02-08,123,Manuel,18,1.64,32
2021-02-09,120,Mary,19,1.89,38
2021-02-10,118,Addie,8,1.13,11
2021-02-11,124,Neil,8,1.66,15
2021-02-12,116,Dennis,12,1.48,20
2021-02-13,120,Leo,20,1.8,38
2021-02-14,118,Richard,19,1.96,39
2021-02-15,123,Gail,8,1.54,14
2021-02-16,122,John,9,1.19,13
2021-02-17,119,Amy,4,1.87,9
2021-02-18,117,Donald,14,1.14,18
2021-02-19,117,Aleida,19,1.41,29
2021-02-20,120,Verda,18,1.01,20
2021-02-21,115,Bradford,13,1.52,22
2021-02-22,123,Curtis,13,1.23,18
2021-02-23,115,Roger,9,1.24,13
2021-02-24,120,Morgan,3,1.87,8
2021-02-25,119,Cleveland,1,1.01,3
2021-02-26,119,Anthony,18,1.23,24
2021-02-27,124,Sean,6,1.52,11
2021-02-28,121,Casey,7,1.36,12
2021-03-01,125,Stephen,4,1.13,7
2021-03-02,118,Paulette,5,1.33,9
2021-03-03,122,Thomas,14,1.02,16
2021-03-04,122,Susan,10,1.23,14
2021-03-05,117,Stephanie,12,1.27,17
2021-03-06,116,Laura,11,1.88,23
2021-03-07,116,Martha,18,2,38
2021-03-08,120,Brandon,12,1.91,25
2021-03-09,125,Charles,8,1.81,17
2021-03-10,119,Grace,2,1.41,5
2021-03-11,116,Theresa,5,1.99,12
2021-03-12,116,Floyd,18,1.46,28
2021-03-13,121,David,16,1.12,20
2021-03-14,118,Isela,13,1.47,21
2021-03-15,119,Robert,8,1.98,18
2021-03-16,124,Ted,20,1.19,26
2021-03-17,122,Ruby,4,1.76,9
2021-03-18,123,Freda,7,1.76,14
2021-03-19,116,Gerald,17,1.22,23
2021-03-20,121,Jodi,1,1.19,3
2021-03-21,125,Jonathan,3,1.98,8
2021-03-22,116,Samuel,1,1.57,4
2021-03-23,121,Marilyn,6,1.13,9
2021-03-24,118,Ann,8,1.58,15
2021-03-25,120,Duane,8,1.21,12
2021-03-26,122,Maria,13,1.87,26
2021-03-27,125,Myra,13,1.14,17
2021-03-28,124,Cecelia,4,1.91,10
2021-03-29,122,William,12,1.21,16
2018-01-01,122,Myrtle,5,2,12
2018-01-02,119,George,2,1.7,5
2018-01-03,117,Brenda,1,1.87,4
2018-01-04,119,Roberta,6,1.56,11
2018-01-05,118,Joseph,19,1.12,23
2018-01-06,124,Roy,7,1.92,15
2018-01-07,115,Tiffany,11,1.37,17
2018-01-08,121,Heather,8,1.48,14
2018-01-09,125,Annette,3,1.29,6
2018-01-10,124,Diane,14,1.27,20
2018-01-11,115,Kenneth,13,1.5,21
2018-01-12,124,Lucie,3,1.11,5
2018-01-13,122,Cameron,16,1.34,23
2018-01-14,115,Yolanda,16,1.37,24
2018-01-15,117,Sherri,15,1.24,21
2018-01-16,115,Marvin,3,1.8,7
2018-01-17,118,Audrey,20,1.36,29
2018-01-18,120,Michael,14,1.91,29
2018-01-19,115,Shalonda,3,1.91,8
2018-01-20,123,Barbara,1,1.45,3
2018-01-21,123,Monte,7,1.82,15
2018-01-22,117,Pauline,9,1.63,17
2018-01-23,125,Harley,1,1.3,3
2018-01-24,120,Robin,19,1.12,23
2018-01-25,121,Megan,7,1.02,9
2018-01-26,117,Linda,11,1.56,19
2018-01-27,123,Timothy,17,1.63,30
2018-01-28,115,Nancy,8,1.28,12
2018-01-29,118,Ernest,10,1.39,16
2018-01-30,123,Stephen,16,1.48,26
2018-01-31,121,Brent,1,1.86,4
2018-02-01,119,Shirley,20,1.25,27
2018-02-02,122,John,1,1.74,4
2018-02-03,117,Jose,11,1.52,19
2018-02-04,115,Maggie,7,1.82,15
2018-02-05,124,Joel,19,1.35,28
2018-02-06,121,Eva,11,1.5,18
2018-02-07,121,Traci,10,1.54,17
2018-02-08,120,Kathleen,13,1.35,20
2018-02-09,122,Mike,13,1.98,28
2018-02-10,117,Sam,17,1.3,24
2018-02-11,123,Marvin,7,1.59,13
2018-02-12,125,Mark,17,1.16,22
2018-02-13,122,Damien,19,1.73,35
2018-02-14,125,Michael,20,1.74,37
2018-02-15,116,Solomon,16,1.05,19
2018-02-16,125,Sandra,5,1.39,9
2018-02-17,118,Emily,14,1.03,16
2018-02-18,116,Cheryl,19,1.41,29
2018-02-19,124,Terri,5,1.88,11
2018-02-20,123,Luz,18,1.3,25
2018-02-21,117,Heather,3,2,8
2018-02-22,118,Brittany,18,1.87,36
2018-02-23,115,Tim,15,1.26,21
2018-02-24,118,Kathryn,18,1.14,22
2018-02-25,120,Robert,16,1.05,19
2018-02-26,117,Lisa,13,1.28,19
2018-02-27,123,Harry,17,1.73,31
2018-02-28,124,James,5,1.78,11
2018-03-01,118,Larry,10,1.58,18
2018-03-02,123,Norman,16,1.6,28
2018-03-03,117,Paul,2,1.83,6
2018-03-04,125,Susan,13,1.85,26
2018-03-05,115,Dennis,16,1.46,25
2018-03-06,119,Carrie,1,1.97,4
2018-03-07,121,John,7,1.94,16
2018-03-08,117,Anita,16,1.86,32
2018-03-09,124,Minnie,13,1.98,28
2018-03-10,122,Rita,1,1.74,4
2018-03-11,117,Wayne,20,1.63,35
2018-03-12,119,Johnnie,9,1.58,16
2018-03-13,120,Sally,2,1.01,4
2018-03-14,119,Joanne,14,1.13,18
2018-03-15,121,Justin,12,1.22,17
2018-03-16,123,William,18,1.2,24
2018-03-17,122,Myrtle,16,1.87,32
2018-03-18,125,Bianca,3,1.26,6
2018-03-19,121,Natasha,3,1.73,7
2018-03-20,124,Shane,19,1.03,22
2018-03-21,116,Danny,5,1.17,8
2018-03-22,115,Cordell,1,1.42,3
2018-03-23,120,Dwayne,13,1.75,25
2018-03-24,115,Bernard,13,1.43,21
2018-03-25,120,Ralph,14,1.68,26
2018-03-26,122,Kenneth,13,1.87,26
2018-03-27,118,Anna,19,1.66,34
2018-03-28,116,David,4,1.6,8
2018-03-29,124,Kirk,16,1.42,25
2018-03-30,117,Scott,2,1.29,5
2018-03-31,123,Paige,15,1.2,20
2018-04-01,123,Beatrice,15,1.82,29
2018-04-02,125,Peggy,8,1.97,18
2018-04-03,117,Valerie,8,1.63,15
2018-04-04,122,Mable,11,1.08,14
2018-04-05,115,Terrance,18,1.39,27
2018-04-06,117,Geraldine,15,1.86,30
2018-04-07,122,Brian,5,1.5,10
2018-04-08,116,Cynthia,15,1.37,22
2018-04-09,116,Ethel,14,1.76,27
2018-04-10,123,Sallie,11,1.52,19
2018-04-11,120,Charlotte,11,1.57,19
2018-04-12,123,Willis,8,1.67,15
2018-04-13,117,Joshua,6,1.41,10
2018-04-14,122,Norbert,15,1.97,32
2018-04-15,125,Wayne,9,1.44,15
2018-04-16,125,Eugene,2,1.53,5
2018-04-17,115,Tonya,20,1.91,40
2018-04-18,116,Maria,1,1.96,4
2018-04-19,119,Melissa,1,1.42,3
2018-04-20,118,Jimmy,16,1.99,34
2018-04-21,117,Marc,19,1.35,28
2018-04-22,122,Leonard,19,1.39,28
2018-04-23,119,Matthew,17,1.79,33
2018-04-24,121,George,2,1.25,5
2018-04-25,118,Steven,2,1.84,6
2018-04-26,121,Jana,5,1.35,9
2018-04-27,119,Maria,14,1.39,22
2018-04-28,122,Shirley,9,1.81,18
2018-04-29,119,Guadalupe,1,1.76,4
2018-04-30,120,Robert,14,1.55,24
2018-05-01,118,William,11,1.99,24
2018-05-02,123,Vennie,9,1.42,15
2018-05-03,115,Brian,3,1.8,7
2018-05-04,115,Holly,2,1.77,6
2018-05-05,118,Jessica,12,1.58,21
2018-05-06,121,Patricia,11,1.65,20
2018-05-07,116,Julia,18,1.51,29
2018-05-08,117,Kelly,14,1.84,28
2018-05-09,118,Ilse,5,1.11,8
2018-05-10,122,Roger,4,1.77,9
2018-05-11,117,Mario,7,1.33,11
2018-05-12,119,Paul,8,1.94,18
2018-05-13,122,Chris,16,1.16,21
2018-05-14,120,Mark,15,1.22,20
2018-05-15,118,Lauri,3,1.26,6
2018-05-16,116,Katherine,1,1.38,3
2018-05-17,117,Catherine,11,1.63,20
2018-05-18,116,Bernice,7,1.32,11
2018-05-19,116,William,19,1.76,35
2018-05-20,120,Vincent,12,1.85,24
2018-05-21,122,Bradley,13,1.16,17
2018-05-22,119,Joshua,20,1.12,24
2018-05-23,119,Michael,8,1.16,11
2018-05-24,125,Jessica,17,1.71,31
2018-05-25,117,John,12,1.55,21
2018-05-26,119,Justin,8,1.33,13
2018-05-27,122,Ashley,20,1.33,29
2018-05-28,124,Mildred,2,1.72,5
2018-05-29,125,Ola,12,1.11,15
2018-05-30,118,Tracy,5,1.41,9
2018-05-31,122,Richard,6,1.17,9
2018-06-01,115,Ralph,7,1.93,15
2018-06-02,119,Anton,1,1.88,4
2018-06-03,121,Bernice,7,1.26,11
2018-06-04,116,Vincent,2,1.71,5
2018-06-05,117,Delores,17,1.06,20
2018-06-06,115,Robert,2,1.01,4
2018-06-07,123,Imogene,9,1.91,19
2018-06-08,125,Lourdes,3,1.74,7
2018-06-09,121,Larry,18,1.72,33
2018-06-10,115,Danny,1,1.67,4
2018-06-11,117,Eleanor,4,1.4,8
2018-06-12,116,Ruth,7,1.45,12
2018-06-13,125,Scott,19,1.57,32
2018-06-14,119,Rosa,16,1.58,27
2018-06-15,115,Andrew,9,1.71,17
2018-06-16,120,Santiago,20,1.9,40
2018-06-17,125,Ralph,17,1.15,22
2018-06-18,121,Joseph,18,1.04,21
2018-06-19,115,Diana,9,1.54,16
2018-06-20,115,Holly,19,1.42,29
2018-06-21,119,Kirsten,9,1.88,19
2018-06-22,117,Rose,12,1.41,19
2018-06-23,121,Starla,4,1.46,8
2018-06-24,118,James,16,1.57,27
2018-06-25,123,Thomas,9,1.97,20
2018-06-26,117,Ashlea,19,1.33,27
2018-06-27,120,Betty,4,1.55,8
2018-06-28,121,Kathy,13,1.51,22
2018-06-29,121,Brenda,19,1.67,34
2018-06-30,123,Gary,3,1.27,6
2018-07-01,122,Loretta,11,1.06,14
2018-07-02,116,Kimberly,8,1.25,12
2018-07-03,119,Zoe,2,1.09,4
2018-07-04,124,Janice,1,1.84,4
2018-07-05,120,Jeffrey,1,1.89,4
2018-07-06,119,Frank,6,1.1,9
2018-07-07,124,Todd,10,1.11,13
2018-07-08,124,Kevin,10,1.72,19
2018-07-09,121,Scott,10,1.9,21
2018-07-10,124,Cammie,8,1.08,11
2018-07-11,116,Kristine,3,1.44,6
2018-07-12,122,David,11,1.09,14
2018-07-13,119,Stanley,7,1.42,12
2018-07-14,118,Richard,17,1.12,21
2018-07-15,123,Krystal,9,1.77,18
2018-07-16,123,Keith,19,1.43,29
2018-07-17,121,Elisabeth,18,1.47,28
2018-07-18,116,Marvin,18,1.37,27
2018-07-19,117,Gladys,14,1.23,19
2018-07-20,118,Larry,9,1.29,14
2018-07-21,117,Ofelia,3,1.43,6
2018-07-22,123,Frances,4,1.54,8
2018-07-23,115,Grant,8,1.63,15
2018-07-24,119,Oma,19,1.61,33
2018-07-25,120,Philip,2,1.19,4
2018-07-26,122,Amber,18,1.25,25
2018-07-27,120,Leo,16,1.78,30
2018-07-28,123,Patricia,7,1.03,9
2018-07-29,119,Margaret,6,1.3,10
2018-07-30,115,Trisha,13,1.26,18
2018-07-31,122,Deborah,5,1.21,8
2018-08-01,120,Maryellen,16,1.86,32
2018-08-02,121,Debora,9,1.52,16
2018-08-03,122,William,5,1.33,9
2018-08-04,125,Robert,2,1.96,6
2018-08-05,119,Frances,19,1.36,28
2018-08-06,120,Marion,20,1.44,31
2018-08-07,116,Patricia,7,1.87,15
2018-08-08,124,Leslie,20,1.77,37
2018-08-09,118,Terry,2,1.17,4
2018-08-10,116,Rachel,1,1.72,4
2018-08-11,117,Susan,3,1.03,5
2018-08-12,125,Joan,14,1.79,27
2018-08-13,124,James,12,1.19,16
2018-08-14,119,Jason,4,1.91,10
2018-08-15,119,Ruth,2,1.62,5
2018-08-16,124,Nina,17,1.47,27
2018-08-17,119,Joshua,16,1.78,31
2018-08-18,117,Clarence,15,1.47,24
2018-08-19,123,Dolores,12,1.61,21
2018-08-20,118,Norma,11,1.01,13
2018-08-21,116,William,16,1.2,21
2018-08-22,116,Robert,10,1.78,20
2018-08-23,115,Juan,14,1.43,22
2018-08-24,123,Estela,15,1.35,22
2018-08-25,122,Queen,19,1.8,36
2018-08-26,123,Vicki,4,1.84,9
2018-08-27,125,Neal,1,1.42,3
2018-08-28,118,Michael,7,1.09,10
2018-08-29,120,Craig,3,1.6,7
2018-08-30,119,Beryl,4,1.08,6
2018-08-31,122,Wilson,16,1.66,29
2018-09-01,120,Joshua,13,1.32,19
2018-09-02,124,Timothy,3,1.19,6
2018-09-03,118,Gail,19,1.88,38
2018-09-04,119,William,15,1.38,23
2018-09-05,122,Wesley,18,1.89,36
2018-09-06,115,Michael,4,1.12,6
2018-09-07,122,Jo,2,1.5,5
2018-09-08,116,Jacque,8,1.1,11
2018-09-09,119,Beatrice,2,1.89,6
2018-09-10,125,Raymond,15,1.19,20
2018-09-11,123,Matthew,15,1.85,30
2018-09-12,118,Cody,4,1.02,6
2018-09-13,117,Heather,13,1.97,28
2018-09-14,118,Jonathan,13,1.1,16
2018-09-15,117,Jean,6,1.72,12
2018-09-16,115,Gary,2,1.37,5
2018-09-17,125,Tasha,1,1.79,4
2018-09-18,121,Scott,14,1.07,17
2018-09-19,124,Kelly,1,1.99,4
2018-09-20,124,Michael,17,1.07,20
2018-09-21,120,Tiffany,3,1.52,7
2018-09-22,116,Martha,15,1.65,27
2018-09-23,117,Michael,16,1.53,26
2018-09-24,116,Melissa,5,1.08,7
2018-09-25,115,Everett,9,1.97,20
2018-09-26,117,Paul,19,1.65,33
2018-09-27,118,In,4,1.7,9
2018-09-28,122,Lawrence,9,1.48,15
2018-09-29,120,Theresa,13,1.07,16
2018-09-30,119,Geneva,14,1.29,20
2018-10-01,119,Ethel,15,1.51,25
2018-10-02,122,Rita,4,1.67,9
2018-10-03,121,Suzanne,18,1.56,30
2018-10-04,123,Latoya,9,1.42,15
2018-10-05,119,Margaret,13,1.38,20
2018-10-06,118,Kenny,2,1.01,4
2018-10-07,121,Cathryn,18,1.33,26
2018-10-08,120,Darwin,2,1.35,5
2018-10-09,124,Anthony,10,1.19,14
2018-10-10,115,Harry,2,1.6,5
2018-10-11,115,Harold,15,1.69,27
2018-10-12,124,Gregory,5,1.19,8
2018-10-13,122,Charles,2,1.01,4
2018-10-14,115,Richard,20,1.58,34
2018-10-15,115,Terry,2,1.15,4
2018-10-16,122,Mark,14,1.83,28
2018-10-17,117,Marietta,4,1.03,6
2018-10-18,117,Lillian,1,1.16,3
2018-10-19,118,Davina,13,1.17,17
2018-10-20,124,Michael,17,1.97,36
2018-10-21,117,Aracelis,20,1.37,29
2018-10-22,118,June,2,1.89,6
2018-10-23,119,David,10,1.6,18
2018-10-24,121,Matthew,6,1.17,9
2018-10-25,125,Elwood,1,1.43,3
2018-10-26,117,Leslie,10,1.17,14
2018-10-27,120,Bradley,11,1.9,23
2018-10-28,122,Tammy,6,1.26,10
2018-10-29,119,Ruby,14,1.59,24
2018-10-30,123,Joel,12,1.28,17
2018-10-31,120,Joyce,5,1.47,9
2018-11-01,117,Eddie,11,1.09,14
2018-11-02,123,Dana,1,1.55,4
2018-11-03,115,Deborah,13,1.75,25
2018-11-04,125,Jesus,2,1.53,5
2018-11-05,117,Carol,13,1.21,18
2018-11-06,121,Timothy,16,1.18,21
2018-11-07,119,Thomas,15,1.44,24
2018-11-08,119,Gina,15,1.01,17
2018-11-09,116,Dustin,6,1.52,11
2018-11-10,121,Harvey,14,1.51,23
2018-11-11,123,Joyce,11,1.22,15
2018-11-12,124,Simon,6,1.19,9
2018-11-13,125,Helen,3,1.03,5
2018-11-14,123,Lessie,13,1.23,18
2018-11-15,120,Thomas,12,1.51,20
2018-11-16,117,Joe,2,1.88,6
2018-11-17,120,Tony,7,1.6,13
2018-11-18,121,Flora,3,1.11,5
2018-11-19,120,Debra,13,1.42,21
2018-11-20,124,Wesley,9,1.62,17
2018-11-21,122,Jason,6,1.67,12
2018-11-22,117,Lisa,2,1.76,6
2018-11-23,115,Marina,16,1.13,20
2018-11-24,118,Robert,2,1.16,4
2018-11-25,117,Marie,6,1.3,10
2018-11-26,121,Pedro,4,1.42,8
2018-11-27,123,Jesse,8,1.37,13
2018-11-28,116,Marie,7,1.64,13
2018-11-29,121,Alicia,10,1.28,15
2018-11-30,125,Karrie,15,1.14,19
2018-12-01,120,Peter,15,1,17
2018-12-02,118,Debbie,12,1.87,24
2018-12-03,124,Michael,7,1.45,12
2018-12-04,116,Alyse,3,1.17,6
2018-12-05,122,Therese,6,1.56,11
2018-12-06,125,David,2,1.29,5
2018-12-07,116,Gearldine,2,1.29,5
2018-12-08,124,Jessica,13,1.44,21
2018-12-09,125,Jill,18,1.69,32
2018-12-10,125,Theodore,13,1.58,22
2018-12-11,116,Alan,14,1.17,18
2018-12-12,120,Edna,17,1.06,20
2018-12-13,121,Mildred,16,1.62,28
